,uid,survey_id,revenue,created_at,duration
49975,afb8486094fa8060c564f51f4a9c5d2e,10837267,0.054564102564102566,0.41491220963205594,0.021481050085117668
49978,53843c07ce72dd78ea53b84778b3d465,10831735,0.035897435897435895,0.41492378384009077,0.02690171131619027
49979,ac88957f8a02b0f35d9957c70bb925fd,2510086,0.030769230769230767,0.41492378384009077,0.021279455245945583
50011,f5bc444a40bb01dd982f3d68650f1210,10828493,0.035897435897435895,0.4151668422088219,0.051429083415464476
50026,1ca259d1d94f9fc871173d80bbf9a696,10778241,0.035897435897435895,0.4152710100811352,0.009250963175342564
50078,ebc69bf2b04a0843de4c11eba2bfc3c7,10836705,0.014423589743589744,0.41552564265790115,0.04323089328913174
50088,d5bb563d44636c8f6daf5bb1703e8540,10730944,0.358974358974359,0.4155835136980752,0.02183944091031255
50095,805445e569b3272fc030a9004301b557,10827208,0.08974358974358974,0.41561823632217965,0.004502284741510432
50113,364a4594d24d178e1338c0d5250ece56,10836872,0.049251282051282055,0.41568768157038855,0.0029791237344322184
50121,dab7c387ef19bf01300962717c6fc42d,2510086,0.030769230769230767,0.4157108299864582,0.010662127049547384
50177,f746c863d721d551308a463284c7b75c,10821664,0.009333333333333332,0.4159770367712589,0.01897231430875351
50208,c2b5e7de6277e36e50f9f7443d78ce75,10823716,0.017948717948717947,0.4161043530596419,0.01196129379087881
50212,e1fb91ee549f03c6063211a5350d84d2,10821911,0.07179487179487179,0.4161159272676767,0.023586596183137548
50230,1f0d0d2a946e9120ab8b00e6efcaf211,10822431,0.05384615384615385,0.41622009513999003,0.008870172923572985
50322,5514c2a4f3d1b3f22e6532f6efcc0801,10837459,0.026923076923076925,0.41667148925334785,0.019980288504614155
50337,6f73754f0e3817cd36e9750f538cef8a,2510086,0.030769230769230767,0.41674093450155675,0.009990144252307024
50352,f3faaba0fe8cc8f67f7b7aa25e9f868b,10817303,0.06402177471794872,0.4167988055417308,0.01762834871427279
50368,3758818f4e794a8bd9483061b8857e0e,3346901,0.1835897435897436,0.4168566765819049,0.07456769106710856
50373,ccf57727b2295e22561b8684751a950d,2535603,0.05076923076923077,0.41690297341404414,0.015321207777080717
50377,146cd50827324f672134f1a3b3f1e59d,27287765,0.08564102564102563,0.41691454762207897,0.024549771525848797
50379,b5d76bd8caf716463c6b2cb1c5f16a13,10828729,0.01336820512820513,0.41693769603814856,0.02320580593136797
50383,2353f7f476ee2197704ad7e95a4aed46,10836525,0.020515384615384616,0.4169608444542182,0.017449153301675298
50389,996478459cd16396fab3a3021d9d6394,10818248,0.02110769230769231,0.4169955670783227,0.013686049637129218
50407,b805e2c4a061b6d8b22610c2f039c068,27287178,0.04256410256410256,0.41706501232653154,0.0029791237344322184
50431,c40590c95af4f455e89561f0fe74032e,3347949,0.010256410256410256,0.41714603178277526,0.09035928680225776
50486,f0ff67487bf6124a8aadc766a42afbb3,10831347,0.02110769230769231,0.41744696119168045,0.007324612489920071
50496,e4374c0146a185af79e8297fa272bebc,10822385,0.02110769230769231,0.41750483223185453,0.01373084849027851
50498,e1fac4bfde2d34fff7c428c418110623,2510085,0.030769230769230767,0.41751640643988935,0.015701998028850295
50500,2d53ca4ff838d660d442d0b219a73201,10836838,0.1196102564102564,0.4175279806479242,0.03120240121852872
50530,a01090913e1b1fb11e78788b9fad3f81,10833083,0.015127179487179489,0.41765529693630715,0.048069169429262565
50544,33410ebc83b4e155dd444e1109583416,10836587,0.035897435897435895,0.4177363163925508,0.03010482931636938
50547,2301a31d20c80b43172c9bc221f3ff5a,10672843,0.04487179487179487,0.41774789060058565,0.050757100618224006
50551,290c88c781181ceb93923775e2b09e0d,27250703,0.013333333333333334,0.4177710390166553,0.008870172923573092
50584,586d77a25e4c991a6fd6add196044434,2510085,0.030769230769230767,0.41792150372110787,0.015366006630230116
50591,5ec829f10fe5a96058792ac24af3c254,10836601,0.02871794871794872,0.41795622634521234,0.02298181166562129
50600,92567365595a75d77f965d129300b34c,3348062,0.00923076923076923,0.41797937476128194,0.03937819191828675
50602,f3ce0cc8d69d04994ed3a799923147e9,10824309,0.05384615384615385,0.41797937476128194,0.019868291371740763
50605,538efbaaf309d9cfb30173ae6b99ab9c,3347989,0.043076923076923075,0.41802567159342124,0.03290475763820443
50606,cc85bcaf3ba11b3f1b6df7d9592d51ab,3347914,0.10256410256410256,0.418037245801456,0.07640444404623224
50648,703d02900547798f023c89fd6c5ad16b,10835663,0.028495384615384617,0.4182108589219783,0.008892572350147792
50654,1cb0fc1284619574cf168f9feab9be90,10833584,0.026923076923076925,0.41825715575411754,0.002777528895260132
50655,4bdbe305002b386d7f9905111a8beb28,10831735,0.035897435897435895,0.41826872996215236,0.014358032434369577
50683,8cde423fa851b96ac558d165ffe03e06,10837179,0.020102564102564103,0.4184423430826746,0.009250963175342564
50685,21b15c0a97c7845b502954ae62579e31,3336551,0.050256410256410255,0.418477065706779,0.08186990413045414
50688,3f1b61043de64f7add23fbbad5d6f181,2510086,0.030769230769230767,0.41848863991481383,0.01767314756742219
50693,23daf12fe6602290e7d99d41dbd5a6a9,10778101,0.05384615384615385,0.41850021412284866,0.01664277394498695
50700,1051b7737c64a138b3cf09cd0aee2a18,27291198,0.038461538461538464,0.4185465109549879,0.02589373712032962
50740,56788f3b4290c66f474384796c0f1cd0,3348089,0.011794871794871795,0.4187664209076494,0.02535615088253725
50764,364a4594d24d178e1338c0d5250ece56,10837598,0.0598051282051282,0.41894003402817165,0.005353462951348392
50788,a2aac811da47aac393b3739e68710854,10817205,0.016153846153846154,0.4190789245245894,0.005241465818474892
50789,39b826572788197ac72897a967f09338,2542887,0.04051282051282051,0.4190789245245894,0.013170862825911544
50793,2916ed40551acdaa6a8764b7892b7d51,10827208,0.08974358974358974,0.4190904987326242,0.008175790699757924
50843,cd1db3bb98a106dae725cffad368f8da,10837512,0.035897435897435895,0.41936827972545976,0.0008063793566882383
50859,e724617703604458617730da917e4d57,10836872,0.049251282051282055,0.41949559601384273,0.0050622704058773975
50865,c952123bc24e89a5bf1adc4dbeb197b9,2510086,0.030769230769230767,0.4195303186379472,0.02726010214138504
50887,08c466a77490274405ba1faf44b52dcd,10837259,0.02919897435897436,0.419669209134365,0.010012543678881724
50895,6bdbc2e598b70b33bcce6fae2a7c7ab4,10768218,0.1076923076923077,0.4196923575504346,0.021593047217991063
50902,68220ac5d641f08740232d8e43294310,3348038,0.00923076923076923,0.41973865438257385,0.024840964071319575
50923,f23c21802ff4c7411097d8d9cc287bab,2542661,0.038461538461538464,0.41987754487899165,0.0071902159304720855
50961,4f1d95e724b2bae26e9f6b1150091110,2510086,0.030769230769230767,0.4201321774557576,0.024504972672699504
50964,1ce9abbe7c019d311eda45e7c38948db,10835838,0.015127179487179489,0.4201437516637924,0.030284024728966876
50968,12041c66d0997cc3016631014d868368,10837093,0.058046153846153845,0.42015532587182725,0.010818923035570178
50991,4b7b768673659b8e1596b34788b797c6,2542661,0.038461538461538464,0.420294216368245,0.00810859242003393
51003,b66a2925a06422a5e1be22fc2408d1b5,2510086,0.030769230769230767,0.4203405132003843,0.03362153928859419
51004,6b8b115ebeba907a9a6d89bd4ed12a8a,10835915,0.045230769230769234,0.4203405132003843,0.02544574858883605
51006,f476bce3074f17ecc6c799635c27942d,10662248,0.012564102564102564,0.42035208740841906,0.009922945972582925
51016,0a1cdbe01184bde3bc0f572b60e36610,10155802,0.09692307692307692,0.4204446810726976,0.006809425678702505
51052,72917da35e9605e71267d3ca76e35272,2510086,0.030769230769230767,0.42061829419321983,0.009295762028491965
51093,ce7912b4e88aad54c280228c1ae3c584,3348089,0.011794871794871795,0.4208960751860554,0.02726010214138504
51096,b882384ddce4593ed34b864b467f7bee,10836976,0.12779487179487178,0.4208960751860554,0.016261983693217262
51098,63ae851d8d058c11ef6508b949a18fec,10835165,0.015830769230769228,0.4209076493940902,0.041170146044261155
51118,086a850d164e553df6c2a68c3906d330,10836601,0.02871794871794872,0.4209886688503339,0.029119254547083435
51128,a0aee3263974277f978b06d0c4bab4e0,2520695,0.033846153846153845,0.4210349656824732,0.009945345399157625
51129,98feff585b0f90b47fd069b542d17180,2542661,0.038461538461538464,0.4210349656824732,0.003315115133052398
51155,5d1082592922642e9b8a36071d036cfd,10828493,0.035897435897435895,0.42117385617889097,0.03738464295314027
51167,1cfa718bd06c722aecfb2bc190d1dc08,27296619,0.10256410256410256,0.4212895982592391,0.012207687483200298
51183,a9bc1b0566898d9bd72612941b1698da,2535601,0.04512820512820513,0.421359043507448,0.009497356867664052
51190,2711a6e94cb797b4043296c5b3c2e700,10810079,0.04487179487179487,0.42137061771548284,0.06135202938804761
51208,0d54f9e1d46b398c8f26f7807142c4b5,10834030,0.05406166328205128,0.42146321137976134,0.02654332049099528
51253,9ba2f98ccb933b8bc34c237f2e88e726,10778176,0.05384615384615385,0.42169469554045763,0.010594928769823283
51259,5cd04b28ac2287e86769448eb88493d9,2510086,0.030769230769230767,0.4217178439565273,0.027237702714810342
51283,0598bdae3ca8d086bdcc16c752b228fc,10768204,0.1076923076923077,0.4218220118288406,0.008982170056446378
51295,740938cd79ec8960d306b7a3bba61182,10768218,0.1076923076923077,0.42191460549311915,0.062382403010482854
51305,fb6289180d16a8a7fb66cedcbfdcc24b,2510086,0.030769230769230767,0.4219609023252584,0.016418779679240058
51310,aa476b690a79dc0ffb701001afad9850,2535895,0.02820512820512821,0.4219956249493628,0.01798673953946767
51324,4bdbe305002b386d7f9905111a8beb28,10835663,0.028495384615384617,0.4220650701975717,0.006451034853507625
51337,6316f0823f8283e496d7dd3034cc5428,10493004,0.08486291153846154,0.4221345154457806,0.01550040318967821
51346,b985bc47a1736723ac94f88e18692f45,2542887,0.04051282051282051,0.4221923864859547,0.00911656661589447
51365,96608df252e2d22ffb50e985838b60ba,10817205,0.016153846153846154,0.42230812856630284,0.003583908251948585
51375,0744f09affa96c169cd026530f451661,2510086,0.030769230769230767,0.4223428511904073,0.03120240121852872
51376,33f3e3bf498f975a862697ff52f31831,2510086,0.030769230769230767,0.4223428511904073,0.010527730490099398
51408,e6ad4d759d28a64496c5e440c7ed3e24,10837459,0.026923076923076925,0.4225974837671732,0.026274527372099094
51412,b8dfb4eaf4ec1c01ef67da7f5e238090,10749418,0.05384615384615385,0.4226437805993125,0.04493324970880734
51413,59f5fc1cd0580f87f9dafc760086f5d7,10837459,0.026923076923076925,0.4226437805993125,0.02544574858883605
51437,41b7f89e97e2b55ad1e0edf572c206a3,2542661,0.038461538461538464,0.42278267109573026,0.01370844906370381
51462,250fc830b57107cae880966114cfc3c7,10837093,0.058046153846153845,0.4229678584242873,0.023429800197114756
51470,b62924a682e77f0f049728096df37143,10778176,0.05384615384615385,0.4230141552564266,0.018994713735328315
51483,8f1e0ff9a63cae7c5684c5b82b732bce,10837459,0.026923076923076925,0.4230720262966007,0.025871337693754923
51487,5a2f2ebf2b665f9959bdec17f8c9b0af,3347965,0.02666666666666667,0.4230951747126703,0.03317355075710051
51509,f746c863d721d551308a463284c7b75c,10821680,0.009333333333333332,0.42322249100105325,0.01305886569303815
51512,1b168a18f7cc87d95aa62ea6e8c32574,2542661,0.038461538461538464,0.4232340652090881,0.009295762028491965
51530,2ab6607ce380b2959caa570bab9c1ac7,10778101,0.05384615384615385,0.4233498072894362,0.0773900188155182
51531,12b8b1eca57bc4fefd8e96e9ff834d58,10812495,0.5384615384615384,0.42336138149747105,0.03436072036555854
51538,9ff364e7e1172fb379dbcdc153d5077f,10805142,0.07381544661538461,0.42338452991354064,0.007951796434011138
51542,55a5a9a7573149a072c0ef1f8b0359c1,2542661,0.038461538461538464,0.42343082674567994,0.010662127049547384
51559,8d83ced38ac03cfe70ef5f790540df11,10661802,0.05384615384615385,0.42350027199388884,0.026207329092375102
51562,fbc22f9749cec29601b070de32e4099c,10837351,0.10410256410256409,0.42352342040995844,0.02551294686856004
51563,64d0e8fed4825c482b323b2714c356f6,2510086,0.030769230769230767,0.42352342040995844,0.03928859421198806
51564,8171a7f3a86ca6538cb1babdaf3a23b5,10828702,0.01336820512820513,0.42353499461799327,0.00951975629423875
51565,59dc01c29ecbdda14b3ca59ac8c757ae,2510086,0.030769230769230767,0.4235465688260281,0.01767314756742219
51568,52cd41512519bfcf9c7e499c70888329,2542661,0.038461538461538464,0.4235812914501325,0.004300689902338345
51574,8d44440371cc9cbf801019a77e93fef2,2535895,0.02820512820512821,0.423616014074237,0.04164053400232943
51580,238bbc00db729b7035050ec3f5cf382d,2542661,0.038461538461538464,0.42362758828227176,0.014492428993817563
51589,b3a0ceea8f5327ef0c162f41bd721674,27296457,0.045641025641025644,0.42369703353048066,0.07700922856374862
51601,ce84a2d44dbe6feebd5f18e3a1fdd924,2542661,0.038461538461538464,0.42376647877868956,0.008399784965504711
51602,2382e3d3e9db5e93a3ce356e083860c9,2510086,0.030769230769230767,0.4237780529867244,0.019935489651464758
51641,f102b1b26df8fbfc06d1a350ad357228,2542661,0.038461538461538464,0.42397481452331626,0.008646178657826305
51648,250fc830b57107cae880966114cfc3c7,10836872,0.049251282051282055,0.4240095371474207,0.0011199713287338253
51652,e3a4008efb3f13115129846b9a678866,10837459,0.026923076923076925,0.4240211113554555,0.025938535973478914
51658,2a17821af588c894dc31980b97a06762,2542661,0.038461538461538464,0.4240558339795599,0.01543320490995411
51660,cafae9609aec782cb5cf2af5b0685425,10837459,0.026923076923076925,0.42406740818759475,0.01765074814084749
51670,cacbf20d8cb54842ad46ccc81b0aa33f,2542661,0.038461538461538464,0.4241252792277688,0.012812472000716665
51678,d65b620c72145e7b9e8feac47a2b127d,10662248,0.012564102564102564,0.4241947244759777,0.004457485888361139
51683,7e77e1f39949fef26bd5b921f0301f0d,3347958,0.010769230769230769,0.4242294471000822,0.03940059134486145
51710,7cc2e5626e158ccdab1f8739b046809a,3348017,0.013846153846153847,0.42441463442863925,0.08348266284383116
51717,eec6b27161c13facf1b926fd446794be,3336551,0.050256410256410255,0.4244609312607785,0.1298046770002687
51728,13c6850ec0310a53246e9ba3260e33bb,2542661,0.038461538461538464,0.4245303765089874,0.01198369321745351
51740,9ad525d6f63482be6f86fcf8cbdd42cd,2510086,0.030769230769230767,0.42459982175719624,0.010303736224352504
51742,b6b105f74c22d44392d94f38019b28c9,10809777,0.05384615384615385,0.42459982175719624,0.04632201415643746
51743,835c8a3b725ab377348b9c7c2b05191b,27296820,0.038461538461538464,0.42461139596523106,0.01124451214048905
51753,5699f54bfa6884d11bbd0fd63f6ff79d,10837351,0.10410256410256409,0.42465769279737037,0.010774124182420885
51759,a4f0774c000411675ac2e553056a8c9c,10835915,0.045230769230769234,0.4246924154214748,0.023720992742585642
51762,f9dc5cb03716a75e78a9a458f5057788,10827181,0.08974358974358974,0.4247039896295096,0.003852701370844772
51772,ba62ac50a88997f2147ee8831265264d,10835071,0.02110769230769231,0.4247618606696837,0.017135561329629817
51781,e12eeaba423c55364b7f35d11d23a2f6,10837459,0.026923076923076925,0.4247965832937881,0.012498880028671076
51809,623c32f16843565b72ffef9c2142701b,2510085,0.030769230769230767,0.42494704799824073,0.012297285189498991
51828,93416aaac44874189b2aabcc3d9c2f3d,70214988,0.06358974358974359,0.42499334483038,0.01791954125974357
51845,ebc69bf2b04a0843de4c11eba2bfc3c7,3347305,0.050256410256410255,0.4250859384946585,0.016373980826090657
51846,75b5fc9f5ca2add26d19a82983522015,3347949,0.010256410256410256,0.4250975127026933,0.06713108144431487
51863,085530621279aa0a7440971ac06de754,3347949,0.010256410256410256,0.4252016805750067,0.030620016127587055
51868,dfab96d17afa2c1684b4d9e4ab9e1e11,2510086,0.030769230769230767,0.4252364031991111,0.01411163874204809
51872,410ffcf09ccd4d0fc3d9580762a3dfb5,10837344,0.02110769230769231,0.4252479774071459,0.013775647343427911
51877,42e2cb056294be314370c5dfa9d340fe,27294276,0.15384615384615385,0.42528270003125035,0.022466624854403615
51878,23daf12fe6602290e7d99d41dbd5a6a9,10837459,0.026923076923076925,0.4252942742392852,0.012207687483200298
51886,f29f0ab25ad3f7edde166f346771f0b0,10836040,0.04395048287179487,0.42535214527945925,0.11705940327927594
51895,c63dbcd0379f56160c70492901c097f5,27287178,0.04256410256410256,0.4253752936955289,0.004793477286981318
51896,fdd8c1a263c4221be7610fcde032ab46,2542661,0.038461538461538464,0.4253752936955289,0.005465460084221786
51898,65691f0a189587b836b5bc000742d2a9,10837459,0.026923076923076925,0.4253752936955289,0.01059492876982339
51906,0ed71023a400d9898dbd8a6ac4a18584,10730944,0.358974358974359,0.4254100163196333,0.02215303288235803
51909,4091054e676d562627f710ac78882362,2542661,0.038461538461538464,0.42542159052766815,0.012790072574141964
51929,4a5f9aaa1d6e5cc48ed7e5dee971ba97,10661802,0.05384615384615385,0.42556048102408595,0.03839261714900091
51976,1baefad73758338394b4c7ccfebb16c8,10836525,0.020515384615384616,0.42589613305709556,0.013574052504255717
51986,3c2c7353ac71e7a9619fb9cc9b7e8d4f,2510085,0.030769230769230767,0.42593085568120004,0.02546814801541075
51998,6a1568bc30097ec9bb0b535efdd542d6,10661793,0.026923076923076925,0.4260003009294089,0.030620016127586948
52013,91863c166edc69be3e278e6f6aca0fbb,10837351,0.10410256410256409,0.4260465977615482,0.011558104112534637
52018,bd2721047ab46995d0a57b378189d3be,2542661,0.038461538461538464,0.4260813203856526,0.01765074814084749
52026,56d5993c48d49cf5fb7558363f7d57f4,2542661,0.038461538461538464,0.4261391914258267,0.013081265119612743
52032,84fbeaf324ba029cfec25cf184a0a45f,3348043,0.00923076923076923,0.4261854882579659,0.041842128841501514
52050,2ab922261f315d674b9cea8bd577a902,10778176,0.05384615384615385,0.4263475271704534,0.013350058238509039
52062,6d41b75e084fe9274707a2ce8cb6bd57,10722445,0.07538461538461538,0.42649799187490595,0.015925992294597083
52064,3356cbadba2469e2824909c918a73590,27294276,0.15384615384615385,0.4265211402909756,0.03966938446375764
52071,dacbd59a9ae5e63ceddf8e43e1aaf225,27291126,0.013333333333333334,0.42655586291508,0.025983334826628315
52078,a42a8ffdbca2954115a8f1366cf92899,2486884,0.03333333333333333,0.4266021597472193,0.0024863363497893524
52081,615cb78efcdc2d62973bcc46aa8d82f2,3348041,0.008205128205128205,0.4266253081632889,0.06820625391989951
52084,04c4ac666f1646bf1f94f87b70f9bbdd,10833297,0.2512820512820513,0.42664845657935857,0.024213780127228617
52085,e1aa77726c71210d5ef4ee60852391e3,2542661,0.038461538461538464,0.4266600307873934,0.01305886569303815
52104,7f3e77d1084e7deddda1e1cceb03dc59,10837351,0.10410256410256409,0.4267873470757763,0.016978765343607025
52118,ba8db9b5344a288c701ff611df1b2a8f,3348561,0.06205128205128205,0.4268567923239852,0.029388047665979623
52126,2e80f39411ccffb739925e7a00ddd6b4,2535601,0.04512820512820513,0.4269609601962986,0.025535346295134743
52136,2630214b2b102e517eaefc7a76c0810a,2510086,0.030769230769230767,0.4270651280686119,0.018210733805214457
52147,1051b7737c64a138b3cf09cd0aee2a18,10836525,0.020515384615384616,0.4271345733168208,0.015276408923931424
52167,9ea6436466baab45f6f7e3146a66f959,2542661,0.038461538461538464,0.4272850380212734,0.0075486067556668575
52169,e5782f9f290de4f3ea69a5fcfaa604fd,2542661,0.038461538461538464,0.4272966122293082,0.011154914434190357
52179,848f5f89b3326e22cabdbb5f0254830d,3347949,0.010256410256410256,0.42734290906144745,0.09625033599139841
52196,60f339af6478e56a3a07252718b1b385,10799870,0.050256410256410255,0.4274702253498304,0.004323089328913045
52199,58b6eb0a100e2782be5c26c961b864e9,2542661,0.038461538461538464,0.42748179955786525,0.010818923035570178
52210,bc30eda73acbc6df5dcdb479088d68cb,2542661,0.038461538461538464,0.427562819014109,0.023116208225069382
52225,250fc830b57107cae880966114cfc3c7,10837631,0.04819589743589744,0.42764383847035264,0.005689454349968465
52229,ef47cb4427241b57fdfee2a4f54f3faf,2542661,0.038461538461538464,0.42765541267838747,0.004860675566705311
52230,8927ea4306a2493c071f74afabe83c8b,3348089,0.011794871794871795,0.42765541267838747,0.028111280351222897
52240,02b630f8ba1f20b825483e498f243d54,10835663,0.028495384615384617,0.42769013530249195,0.004860675566705419
52245,874c942f755435ad5a6a4c5d29df65a8,2535601,0.04512820512820513,0.4277364321346312,0.022757817399874397
52254,c4a23ebae12ab8b59b49942e127ac759,3348043,0.00923076923076923,0.4278058773828401,0.03646626646357842
52262,809a0bcff7ea4f1ffa91e0226f78a3da,10837459,0.026923076923076925,0.42788689683908376,0.01583639458829839
52268,9bd9842a2c3129e311877e025943b4e1,10837626,0.015127179487179489,0.42793319367122307,0.017247558462503317
52296,38afb544770f832aaae4a10701c854b5,2542661,0.038461538461538464,0.42815310362388453,0.005263865245049591
52301,e6c51aa62c961350adf0d698ab211670,2510086,0.030769230769230767,0.42816467783191936,0.005935848042289952
52325,12041c66d0997cc3016631014d868368,10837631,0.04819589743589744,0.4283498651604764,0.008758175790699698
52329,4e82cbd84edf1f01263621fe30a2db88,3348080,0.024615384615384615,0.42836143936851123,0.03268076337245753
52331,9ff364e7e1172fb379dbcdc153d5077f,10836606,0.07179487179487179,0.428373013576546,0.007481408475942864
52334,d03089db9b8d269c7811477851e90d8f,2539099,0.10256410256410256,0.42838458778458083,0.0421109219603977
52352,c2b5e7de6277e36e50f9f7443d78ce75,10837131,0.04221538461538462,0.42846560724082455,0.022018636322910044
52363,afd618704126a34c4a342711b90dc8ca,10460324,0.14717948717948717,0.42853505248903345,0.009833348266284231
52377,aa5157d7f10da760e6b2b915813baf55,2542661,0.038461538461538464,0.4286160719452771,0.010460532210375191
52379,05a0898d1a4a2381c0abf11d8831499d,10835165,0.015830769230769228,0.4286392203613468,0.007391810769644172
52389,02ed81818cdff564f7d8af0ab79494a2,10837459,0.026923076923076925,0.42869709140152085,0.036623062449601104
52408,b33cd3b0db12fa948c16841ec2021b01,2542661,0.038461538461538464,0.4287896850657994,0.018793118896156123
52411,51347f32974c46b7f370164aa0ca6ceb,2510086,0.030769230769230767,0.428812833481869,0.0209210644207507
52413,36fbc6433d4cae96faf9e4134d064945,2542661,0.038461538461538464,0.428812833481869,0.012476480602096484
52414,284da2a2b7aaf57093688aefa995dace,10835915,0.045230769230769234,0.4288244076899038,0.026789714183316767
52417,9687532f7fcb284c1eef0c36b3698013,3265854,0.08871794871794872,0.42883598189793865,0.015410805483379517
52421,54e6eae1046837f91677f663bbccdd78,10837626,0.015127179487179489,0.42884755610597347,0.019173909147925702
52424,c3d3cad9ba9ebd8601aaad6c078acd19,3348089,0.011794871794871795,0.42885913031400824,0.036533464743302414
52442,dea1f10ec55a49749c063f94c9d62e38,2542661,0.038461538461538464,0.42894014977025197,0.015612400322551604
52454,4bf62b7fe39a2f24010deb4014c55a71,27294276,0.15384615384615385,0.42899802081042604,0.023922587581757727
52456,e7eae7ec920fcb7fa56536b85ac8e638,10831668,0.036234871794871795,0.42900959501846087,0.01832273093808785
52464,267f5bab1dcf8c51ca42479e99c205d8,27294276,0.15384615384615385,0.4290558918506001,0.09065047934772855
52472,826fd8d044d842223c79c2e1301db98a,2542661,0.038461538461538464,0.4291137628907742,0.009049368336170477
52475,74249990e29d73cea20adc222eef9900,10837093,0.058046153846153845,0.429125337098809,0.02188423976346195
52479,cd192550da651f1cdaa347eeba78b8ee,2542661,0.038461538461538464,0.429125337098809,0.013798046770002504
52481,4aa584fad517aa70e360e1d6d2ee79f0,2510086,0.030769230769230767,0.42913691130684384,0.012274885762924398
52486,9f31ef29d95cc164863276f362e91f84,10835838,0.015127179487179489,0.4291947823470179,0.027708090672878615
52500,c3e3e33bde2defb05bff3f217b428e34,2510086,0.030769230769230767,0.42931052442736606,0.018837917749305523
52505,254ca0f9b5fdec9c8a2e9a252b501e83,2510085,0.030769230769230767,0.4293336728434357,0.05655855210106619
52511,da04615e9d4fee972178be35778eb2e4,27296820,0.038461538461538464,0.42937996967557496,0.008601379804676904
52528,f3faaba0fe8cc8f67f7b7aa25e9f868b,10819529,0.015478974358974358,0.42950728596395793,0.005935848042290059
52531,4591daa7054cb6b542ce4b404d6c71bb,2535601,0.04512820512820513,0.42950728596395793,0.016396380252665464
52534,9f20f7c8a5dc583466774d06c4e51e82,10836525,0.020515384615384616,0.42954200858806235,0.01798673953946767
52553,a76a02147ff9f1e679105250f6c1679b,27296820,0.038461538461538464,0.4296693248764453,0.006451034853507625
52558,ea8f7d7fef8705ec68170e29090ccfc0,3348059,0.006666666666666667,0.42971562170858457,0.04143893916315723
52560,50d2f8d13485407e716bcc9e7ab1c123,2542661,0.038461538461538464,0.42971562170858457,0.005891049189140551
52564,d083c9620fa48eecd320663b13a33f19,2542661,0.038461538461538464,0.42975034433268905,0.006854224531851905
52566,3fc05586e8bf64e8488c17ad90de4a9d,2542661,0.038461538461538464,0.4297619185407239,0.006943822238150599
52567,92e972a6280c46bda7b8e7a965449caf,2542661,0.038461538461538464,0.4297619185407239,0.010774124182420885
52572,35bb69714fa59f96ce54fda78ef430c9,10785019,0.024573483333333333,0.4297966411648283,0.0010527730490098323
52580,b575dd83d9725a236b4f1f61311f405e,2542661,0.038461538461538464,0.429877660621072,0.007795000447988452
52589,cb0faa875742d564a8fd317565050687,2542661,0.038461538461538464,0.4299355316612461,0.008332586685780718
52601,aa8eba4e79597b89b9a0c636efdd9322,2510086,0.030769230769230767,0.430004976909455,0.03955738733088425
52605,0679f669d34e529256fdfedf0a44cc0b,10812495,0.5384615384615384,0.4300281253255246,0.06930382582205885
52606,56bda653d3f72e93add76b79d22ea1e2,10831735,0.035897435897435895,0.4300281253255246,0.018165934952065057
52614,fa7085e33e766c1d8c53195b5ddf096a,10799870,0.050256410256410255,0.4300396995335594,0.0039870979302928655
52620,4b96b47249e614d939098ca8fa2af62e,10835838,0.015127179487179489,0.43008599636569866,0.017717946420571482
52635,70a71b15313907e75879b4e33bbe86d3,3346423,0.09794871794871794,0.4301670158219424,0.09053848221485515
52651,27a3a13cd6a881e206e5c1f8fd57e5aa,2542661,0.038461538461538464,0.4302480352781861,0.011759698951706725
52656,8598cf30810a59dac9be255d7a605d61,2542661,0.038461538461538464,0.4302711836942557,0.016620374518412143
52663,7910d079766a3d9faab2ea1a907a6ec7,2542661,0.038461538461538464,0.4303059063183602,0.008847773496998392
52687,7befd166903716877fe4d8639cf1fcfc,2542661,0.038461538461538464,0.4303984999826387,0.02199623689633534
52688,76bc5ae3a712334696c1f847bf2882c7,10837259,0.02919897435897436,0.4304100741906735,0.010684526476122084
52698,f15f286d9c064995ef1ebf23a3bd0c6a,10818139,0.02871794871794872,0.430502667854952,0.021010662127049395
52704,96718d62b76da81b2e4315dc10d7c9e2,10822385,0.02110769230769231,0.43052581627102166,0.008780575217274291
52755,766c366543c90dc3a54fe142f811cfad,2542661,0.038461538461538464,0.43082674567992685,0.00873577636412489
52757,7a30b4e2b194bdb6c714d640a23c8266,10824088,0.05384615384615385,0.4308383198879617,0.02685691246304087
52758,c5a8087c3a5bb98d414a49f4e35dc00b,3348013,0.011282051282051283,0.4308498940959965,0.013529253651106424
52790,684aa657a7b436d291f43fdefc30df5d,3348618,0.11025641025641025,0.4310466556325883,0.01789714183316887
52791,c38f22d7f6b6b46902fd40dd6e5badfc,10837459,0.026923076923076925,0.4310466556325883,0.02463936923214749
52809,69327d784622f8b837abaa53ca37a36d,10835838,0.015127179487179489,0.43113924929686687,0.015634799749126304
52811,1ca8c8c37a3d00a0a20fb7719edf3ce3,2542661,0.038461538461538464,0.4311739719209713,0.01019173909147911
52822,bd7bdde2ca51f0919047815d7864975e,10818201,0.1076923076923077,0.4312434171691802,0.016373980826090657
52841,08c466a77490274405ba1faf44b52dcd,10837093,0.058046153846153845,0.4313475850414935,0.021727443777439157
52883,77046294b3438fb8c223d71ba728fb40,10837684,0.01435897435897436,0.43163694024236393,0.0035615088253739924
